pID,condition,task,interaction,trial,attempt,dataset,category,videos,selectedVideos,correctVideos,difference1,difference2,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
22,5,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower7-216;sunflower8-0;sunflower9-144;sunflower4-216;sunflower6-216;sunflower9-0;sunflower4-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,13850,175822,0,1,1,false
22,5,1,shadowMarkers,2,4,lemnatec,sunflower,sunflower9-216;sunflower6-0;sunflower7-216;sunflower8-0;sunflower9-144;sunflower4-216;sunflower6-216;sunflower9-0;sunflower4-144;,sunflower6-0;,sunflower6-216;,0.004200000000000037,-1,13850,211940,0,1,1,true
19,2,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,7136,34146,1,0,0,false
19,2,1,overlays,1,1,lemnatec,sunflower,sunflower19-144;sunflower3-144;sunflower19-0;sunflower3-216;sunflower19-216;sunflower16-216;sunflower16-144;sunflower16-0;sunflower3-0;,sunflower3-144;,sunflower16-216;,0.020199999999999996,-1,6561,52833,0,1,1,false
19,2,1,overlays,1,2,lemnatec,sunflower,sunflower19-144;sunflower3-144;sunflower19-0;sunflower3-216;sunflower19-216;sunflower16-216;sunflower16-144;sunflower16-0;sunflower3-0;,sunflower16-144;,sunflower16-216;,0.0009000000000000119,-1,6561,123159,0,1,1,false
19,2,1,overlays,1,3,lemnatec,sunflower,sunflower19-144;sunflower3-144;sunflower19-0;sunflower3-216;sunflower19-216;sunflower16-216;sunflower16-144;sunflower16-0;sunflower3-0;,sunflower16-0;,sunflower16-216;,0.019600000000000006,-1,6561,128340,0,1,1,false
19,2,1,overlays,1,4,lemnatec,sunflower,sunflower19-144;sunflower3-144;sunflower19-0;sunflower3-216;sunflower19-216;sunflower16-216;sunflower16-144;sunflower16-0;sunflower3-0;,sunflower19-216;,sunflower16-216;,0.013500000000000012,-1,6561,131948,0,1,1,false
19,2,1,overlays,1,5,lemnatec,sunflower,sunflower19-144;sunflower3-144;sunflower19-0;sunflower3-216;sunflower19-216;sunflower16-216;sunflower16-144;sunflower16-0;sunflower3-0;,sunflower16-216;,sunflower16-216;,0,-1,6561,135277,1,0,0,false
19,2,1,overlays,2,1,lemnatec,sunflower,sunflower4-144;sunflower5-0;sunflower4-216;sunflower9-0;sunflower9-216;sunflower7-144;sunflower9-144;sunflower4-0;sunflower6-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,6642,107452,0,1,1,false
19,2,1,overlays,2,2,lemnatec,sunflower,sunflower4-144;sunflower5-0;sunflower4-216;sunflower9-0;sunflower9-216;sunflower7-144;sunflower9-144;sunflower4-0;sunflower6-216;,sunflower9-144;,sunflower6-216;,0.0121,-1,6642,110372,0,1,1,false
19,2,1,overlays,2,3,lemnatec,sunflower,sunflower4-144;sunflower5-0;sunflower4-216;sunflower9-0;sunflower9-216;sunflower7-144;sunflower9-144;sunflower4-0;sunflower6-216;,sunflower4-0;,sunflower6-216;,0.006500000000000006,-1,6642,112936,0,1,1,false
19,2,1,overlays,2,4,lemnatec,sunflower,sunflower4-144;sunflower5-0;sunflower4-216;sunflower9-0;sunflower9-216;sunflower7-144;sunflower9-144;sunflower4-0;sunflower6-216;,sunflower6-216;,sunflower6-216;,0,-1,6642,115767,1,0,0,false
21,4,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-2;,sunflower0-9;,0.045399999999999996,-1,13992,10420,0,1,1,false
21,4,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-6;,sunflower0-9;,0.02100000000000002,-1,13992,16397,0,1,1,false
21,4,1,smallMultiples,0,3,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-8;,sunflower0-9;,0.021799999999999986,-1,13992,19468,0,1,1,false
21,4,1,smallMultiples,0,4,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-3;,sunflower0-9;,0.015900000000000025,-1,13992,22213,0,1,1,false
21,4,1,smallMultiples,0,5,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13992,25325,0,1,1,false
21,4,1,smallMultiples,0,6,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-5;,sunflower0-9;,0.013600000000000001,-1,13992,28158,0,1,1,false
21,4,1,smallMultiples,0,7,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,13992,30621,1,0,0,false
21,4,1,smallMultiples,1,1,lemnatec,sunflower,sunflower8-144;sunflower7-144;sunflower9-0;sunflower5-0;sunflower4-216;sunflower6-216;sunflower7-216;sunflower6-0;sunflower4-144;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,11190,2870,0,1,1,false
21,4,1,smallMultiples,1,2,lemnatec,sunflower,sunflower8-144;sunflower7-144;sunflower9-0;sunflower5-0;sunflower4-216;sunflower6-216;sunflower7-216;sunflower6-0;sunflower4-144;,sunflower6-216;,sunflower6-216;,0,-1,11190,5573,1,0,0,false
21,4,1,smallMultiples,2,1,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,17693,2162,0,1,1,false
21,4,1,smallMultiples,2,2,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,17693,6982,0,1,1,false
21,4,1,smallMultiples,2,3,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-0;,sunflower20-216;,0.03999999999999998,-1,17693,10712,0,1,1,false
21,4,1,smallMultiples,2,4,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-0;,sunflower20-216;,0.03999999999999998,-1,17693,12799,0,1,1,false
21,4,1,smallMultiples,2,5,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-216;,sunflower20-216;,0.01419999999999999,-1,17693,15447,0,1,1,false
21,4,1,smallMultiples,2,6,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,17693,18375,0,1,1,false
21,4,1,smallMultiples,2,7,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower20-0;,sunflower20-216;,0.019699999999999995,-1,17693,21151,0,1,1,false
21,4,1,smallMultiples,2,8,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,17693,23502,0,1,1,false
21,4,1,smallMultiples,2,9,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,17693,25942,0,1,1,false
21,4,1,smallMultiples,2,10,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,28335,0,1,1,false
21,4,1,smallMultiples,2,11,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,30734,0,1,1,false
21,4,1,smallMultiples,2,12,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-144;,sunflower20-216;,0.0015999999999999903,-1,17693,35198,0,1,1,false
21,4,1,smallMultiples,2,13,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,17693,39598,0,1,1,false
21,4,1,smallMultiples,2,14,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower20-0;,sunflower20-216;,0.019699999999999995,-1,17693,55279,0,1,1,false
21,4,1,smallMultiples,2,15,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,58231,0,1,1,false
21,4,1,smallMultiples,2,16,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-144;,sunflower20-216;,0.0015999999999999903,-1,17693,60735,0,1,1,false
21,4,1,smallMultiples,2,17,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,17693,63974,0,1,1,false
21,4,1,smallMultiples,2,18,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,17693,66774,0,1,1,false
21,4,1,smallMultiples,2,19,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-0;,sunflower20-216;,0.03999999999999998,-1,17693,69462,0,1,1,false
21,4,1,smallMultiples,2,20,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,17693,73326,0,1,1,false
21,4,1,smallMultiples,2,21,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-144;,sunflower20-216;,0.0015999999999999903,-1,17693,77277,0,1,1,false
21,4,1,smallMultiples,2,22,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-0;,sunflower20-216;,0.03999999999999998,-1,17693,80127,0,1,1,false
21,4,1,smallMultiples,2,23,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-216;,sunflower20-216;,0.01419999999999999,-1,17693,82239,0,1,1,false
21,4,1,smallMultiples,2,24,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower20-0;,sunflower20-216;,0.019699999999999995,-1,17693,84156,0,1,1,false
21,4,1,smallMultiples,2,25,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-0;,sunflower20-216;,0.020299999999999985,-1,17693,86585,0,1,1,false
21,4,1,smallMultiples,2,26,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-144;,sunflower20-216;,0.020899999999999974,-1,17693,90455,0,1,1,false
21,4,1,smallMultiples,2,27,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,93222,0,1,1,false
21,4,1,smallMultiples,2,28,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,96247,0,1,1,false
21,4,1,smallMultiples,2,29,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower19-144;,sunflower20-216;,0.019699999999999995,-1,17693,99398,0,1,1,false
21,4,1,smallMultiples,2,30,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower3-216;,sunflower20-216;,0.01739999999999997,-1,17693,103719,0,1,1,false
21,4,1,smallMultiples,2,31,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower16-144;,sunflower20-216;,0.0015999999999999903,-1,17693,106272,0,1,1,false
21,4,1,smallMultiples,2,32,lemnatec,sunflower,sunflower19-0;sunflower19-216;sunflower20-0;sunflower16-0;sunflower3-144;sunflower19-144;sunflower3-216;sunflower16-144;sunflower20-216;,sunflower20-216;,sunflower20-216;,0,-1,17693,108558,1,0,0,false
16,3,1,shadowMarkers,0,1,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,80033,163785,0,1,1,false
16,3,1,shadowMarkers,0,2,lemnatec,sunflower,sunflower0-6;sunflower0-9;sunflower0-3;sunflower0-2;sunflower0-4;sunflower0-1;sunflower0-7;sunflower0-8;sunflower0-5;,sunflower0-9;,sunflower0-9;,0,-1,80033,176903,1,0,0,false
16,3,1,shadowMarkers,1,1,lemnatec,sunflower,sunflower4-0;sunflower4-144;sunflower8-0;sunflower7-216;sunflower9-0;sunflower6-216;sunflower7-144;sunflower9-144;sunflower4-216;,sunflower4-144;,sunflower6-216;,0.0030000000000000027,-1,73611,108473,0,1,1,false
16,3,1,shadowMarkers,1,2,lemnatec,sunflower,sunflower4-0;sunflower4-144;sunflower8-0;sunflower7-216;sunflower9-0;sunflower6-216;sunflower7-144;sunflower9-144;sunflower4-216;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,73611,114091,0,1,1,false
16,3,1,shadowMarkers,1,3,lemnatec,sunflower,sunflower4-0;sunflower4-144;sunflower8-0;sunflower7-216;sunflower9-0;sunflower6-216;sunflower7-144;sunflower9-144;sunflower4-216;,sunflower6-216;,sunflower6-216;,0,-1,73611,119965,1,0,0,false
16,3,1,shadowMarkers,2,1,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower20-0;,sunflower20-144;,0.02040000000000003,-1,72043,110729,0,1,1,false
16,3,1,shadowMarkers,2,2,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,72043,115743,0,1,1,false
16,3,1,shadowMarkers,2,3,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower20-216;,sunflower20-144;,0.0007000000000000339,-1,72043,124101,0,1,1,false
16,3,1,shadowMarkers,2,4,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,72043,133369,0,1,1,false
16,3,1,shadowMarkers,2,5,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,72043,140267,0,1,1,false
16,3,1,shadowMarkers,2,6,lemnatec,sunflower,sunflower20-0;sunflower19-144;sunflower19-216;sunflower3-216;sunflower3-144;sunflower20-216;sunflower16-0;sunflower19-0;sunflower20-144;,sunflower20-144;,sunflower20-144;,0,-1,72043,147199,1,0,0,false
20,3,1,overlays,0,1,lemnatec,sunflower,sunflower0-1;sunflower0-2;sunflower0-9;sunflower0-6;sunflower0-7;sunflower0-8;sunflower0-4;sunflower0-5;sunflower0-3;,sunflower0-9;,sunflower0-9;,0,-1,17787,68372,1,0,0,false
20,3,1,overlays,1,1,lemnatec,sunflower,sunflower16-0;sunflower16-144;sunflower19-0;sunflower3-144;sunflower20-216;sunflower3-0;sunflower19-216;sunflower20-0;sunflower19-144;,sunflower16-144;,sunflower20-216;,0.0015999999999999903,-1,19512,42548,0,1,1,false
20,3,1,overlays,1,2,lemnatec,sunflower,sunflower16-0;sunflower16-144;sunflower19-0;sunflower3-144;sunflower20-216;sunflower3-0;sunflower19-216;sunflower20-0;sunflower19-144;,sunflower20-216;,sunflower20-216;,0,-1,19512,88044,1,0,0,false
20,3,1,overlays,2,1,lemnatec,sunflower,sunflower9-0;sunflower4-0;sunflower9-144;sunflower7-144;sunflower4-144;sunflower8-0;sunflower6-216;sunflower4-216;sunflower5-0;,sunflower6-216;,sunflower6-216;,0,-1,23438,32924,1,0,0,false
20,3,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,20821,28494,1,0,0,false
20,3,1,smallMultiples,1,1,lemnatec,sunflower,sunflower9-144;sunflower4-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower8-0;sunflower9-216;sunflower4-144;sunflower7-216;,sunflower8-0;,sunflower6-216;,0.009700000000000042,-1,21107,15741,0,1,1,false
20,3,1,smallMultiples,1,2,lemnatec,sunflower,sunflower9-144;sunflower4-216;sunflower5-216;sunflower6-216;sunflower4-0;sunflower8-0;sunflower9-216;sunflower4-144;sunflower7-216;,sunflower6-216;,sunflower6-216;,0,-1,21107,22416,1,0,0,false
20,3,1,smallMultiples,2,1,lemnatec,sunflower,sunflower19-216;sunflower3-144;sunflower16-216;sunflower19-144;sunflower16-0;sunflower3-0;sunflower3-216;sunflower20-144;sunflower20-0;,sunflower20-0;,sunflower20-144;,0.02040000000000003,-1,21901,8969,0,1,1,false
20,3,1,smallMultiples,2,2,lemnatec,sunflower,sunflower19-216;sunflower3-144;sunflower16-216;sunflower19-144;sunflower16-0;sunflower3-0;sunflower3-216;sunflower20-144;sunflower20-0;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,21901,12886,0,1,1,false
20,3,1,smallMultiples,2,3,lemnatec,sunflower,sunflower19-216;sunflower3-144;sunflower16-216;sunflower19-144;sunflower16-0;sunflower3-0;sunflower3-216;sunflower20-144;sunflower20-0;,sunflower19-144;,sunflower20-144;,0.02040000000000003,-1,21901,18122,0,1,1,false
20,3,1,smallMultiples,2,4,lemnatec,sunflower,sunflower19-216;sunflower3-144;sunflower16-216;sunflower19-144;sunflower16-0;sunflower3-0;sunflower3-216;sunflower20-144;sunflower20-0;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,21901,23823,0,1,1,false
20,3,1,smallMultiples,2,5,lemnatec,sunflower,sunflower19-216;sunflower3-144;sunflower16-216;sunflower19-144;sunflower16-0;sunflower3-0;sunflower3-216;sunflower20-144;sunflower20-0;,sunflower20-144;,sunflower20-144;,0,-1,21901,32380,1,0,0,false
26,2,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,3755,56288,0,1,1,false
26,2,1,smallMultiples,0,2,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,3755,72017,0,1,1,false
26,2,1,smallMultiples,0,3,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,3755,94233,0,1,1,false
26,2,1,smallMultiples,0,4,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-9;,sunflower0-9;,0,-1,3755,102218,1,0,0,false
26,2,1,smallMultiples,1,1,lemnatec,sunflower,sunflower3-216;sunflower16-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower19-216;sunflower19-144;sunflower16-0;sunflower19-0;,sunflower16-216;,sunflower20-144;,0.0014000000000000123,-1,3398,35877,0,1,1,false
26,2,1,smallMultiples,1,2,lemnatec,sunflower,sunflower3-216;sunflower16-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower19-216;sunflower19-144;sunflower16-0;sunflower19-0;,sunflower16-0;,sunflower20-144;,0.02100000000000002,-1,3398,41017,0,1,1,false
26,2,1,smallMultiples,1,3,lemnatec,sunflower,sunflower3-216;sunflower16-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower19-216;sunflower19-144;sunflower16-0;sunflower19-0;,sunflower3-216;,sunflower20-144;,0.018100000000000005,-1,3398,52207,0,1,1,false
26,2,1,smallMultiples,1,4,lemnatec,sunflower,sunflower3-216;sunflower16-216;sunflower20-0;sunflower3-0;sunflower20-144;sunflower19-216;sunflower19-144;sunflower16-0;sunflower19-0;,sunflower20-144;,sunflower20-144;,0,-1,3398,59886,1,0,0,false
26,2,1,smallMultiples,2,1,lemnatec,sunflower,sunflower4-216;sunflower4-144;sunflower5-0;sunflower7-144;sunflower5-216;sunflower9-216;sunflower6-216;sunflower4-0;sunflower8-0;,sunflower6-216;,sunflower6-216;,0,-1,3611,28099,1,0,0,false
25,2,1,smallMultiples,0,1,lemnatec,sunflower,sunflower0-2;sunflower0-3;sunflower0-1;sunflower0-8;sunflower0-5;sunflower0-7;sunflower0-6;sunflower0-4;sunflower0-9;,sunflower0-1;,sunflower0-9;,0.0041999999999999815,-1,13558,17170,0,1,1,false
