pID,condition,task,interaction,trial,attempt,dataset,category,videos,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
13,5,4,shadowMarkers,2,5,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,130007,0,1,1,FALSE
13,5,4,shadowMarkers,2,6,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,136164,0,1,1,FALSE
13,5,4,shadowMarkers,2,7,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,139809,0,1,1,FALSE
13,5,4,shadowMarkers,2,8,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,142413,0,1,1,FALSE
13,5,4,shadowMarkers,2,9,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,144858,0,1,1,FALSE
13,5,4,shadowMarkers,2,10,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,148038,0,1,1,FALSE
13,5,4,shadowMarkers,2,11,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,152335,0,1,1,FALSE
13,5,4,shadowMarkers,2,12,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,155288,0,1,1,FALSE
13,5,4,shadowMarkers,2,13,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,167215,0,1,1,FALSE
13,5,4,shadowMarkers,2,14,scatterplots,scatterplots,scatterplot-6;scatterplot-22;scatterplot-19;scatterplot-78;scatterplot-82;scatterplot-26;scatterplot-5;scatterplot-4;scatterplot-72;,1022,184622,0,1,1,TRUE
15,2,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,39035,0,1,1,FALSE
15,2,4,overlays,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,46400,0,1,1,FALSE
15,2,4,overlays,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,137563,0,1,1,FALSE
15,2,4,overlays,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,170115,0,1,1,FALSE
15,2,4,overlays,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,177237,0,1,1,FALSE
15,2,4,overlays,0,6,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4064,182387,0,1,1,TRUE
15,2,4,overlays,1,1,scatterplots,scatterplots,scatterplot-77;scatterplot-64;scatterplot-26;scatterplot-92;scatterplot-69;scatterplot-3;scatterplot-35;scatterplot-65;scatterplot-32;,3816,65285,1,0,0,FALSE
15,2,4,overlays,2,1,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,63343,0,1,1,FALSE
15,2,4,overlays,2,2,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,70498,0,1,1,FALSE
15,2,4,overlays,2,3,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,75496,0,1,1,FALSE
15,2,4,overlays,2,4,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,85468,0,1,1,FALSE
15,2,4,overlays,2,5,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,90388,0,1,1,FALSE
15,2,4,overlays,2,6,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,94750,0,1,1,FALSE
15,2,4,overlays,2,7,scatterplots,scatterplots,scatterplot-40;scatterplot-44;scatterplot-48;scatterplot-24;scatterplot-17;scatterplot-92;scatterplot-27;scatterplot-58;scatterplot-45;,3872,99067,1,0,0,FALSE
46,2,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1659,3558,1,0,0,FALSE
46,2,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-61;scatterplot-24;scatterplot-87;scatterplot-17;scatterplot-11;scatterplot-85;scatterplot-78;scatterplot-6;scatterplot-81;,2094,30867,1,0,0,FALSE
46,2,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-95;scatterplot-19;scatterplot-17;scatterplot-82;scatterplot-64;scatterplot-57;scatterplot-34;scatterplot-87;scatterplot-79;,1659,22756,1,0,0,FALSE
21,6,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,4237,12885,1,0,0,FALSE
21,6,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-4;scatterplot-61;scatterplot-12;scatterplot-94;scatterplot-95;scatterplot-16;scatterplot-65;scatterplot-44;scatterplot-64;,4389,30633,0,1,1,FALSE
21,6,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-4;scatterplot-61;scatterplot-12;scatterplot-94;scatterplot-95;scatterplot-16;scatterplot-65;scatterplot-44;scatterplot-64;,4389,75017,0,1,1,FALSE
21,6,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-4;scatterplot-61;scatterplot-12;scatterplot-94;scatterplot-95;scatterplot-16;scatterplot-65;scatterplot-44;scatterplot-64;,4389,81183,1,0,0,FALSE
21,6,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-78;scatterplot-81;scatterplot-82;scatterplot-35;scatterplot-58;scatterplot-25;scatterplot-61;scatterplot-68;scatterplot-46;,4370,62247,0,1,1,FALSE
21,6,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-78;scatterplot-81;scatterplot-82;scatterplot-35;scatterplot-58;scatterplot-25;scatterplot-61;scatterplot-68;scatterplot-46;,4370,76396,0,1,1,FALSE
21,6,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-78;scatterplot-81;scatterplot-82;scatterplot-35;scatterplot-58;scatterplot-25;scatterplot-61;scatterplot-68;scatterplot-46;,4370,79724,1,0,0,FALSE
39,4,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3255,153039,1,0,0,FALSE
39,4,4,overlays,1,1,scatterplots,scatterplots,scatterplot-21;scatterplot-77;scatterplot-19;scatterplot-48;scatterplot-76;scatterplot-88;scatterplot-69;scatterplot-83;scatterplot-38;,2769,103840,1,0,0,FALSE
39,4,4,overlays,2,1,scatterplots,scatterplots,scatterplot-69;scatterplot-6;scatterplot-90;scatterplot-4;scatterplot-12;scatterplot-75;scatterplot-66;scatterplot-42;scatterplot-33;,3137,84339,1,0,0,FALSE
42,1,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1729,105925,0,1,1,FALSE
42,1,4,smallMultiples,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1729,135341,0,1,1,FALSE
42,1,4,smallMultiples,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1729,149940,0,1,1,FALSE
42,1,4,smallMultiples,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1729,162724,0,1,1,FALSE
42,1,4,smallMultiples,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1729,169500,1,0,0,FALSE
42,1,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-94;scatterplot-83;scatterplot-12;scatterplot-85;scatterplot-18;scatterplot-29;scatterplot-64;scatterplot-26;scatterplot-6;,2511,29021,0,1,1,FALSE
42,1,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-94;scatterplot-83;scatterplot-12;scatterplot-85;scatterplot-18;scatterplot-29;scatterplot-64;scatterplot-26;scatterplot-6;,2511,36494,0,1,1,FALSE
42,1,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-94;scatterplot-83;scatterplot-12;scatterplot-85;scatterplot-18;scatterplot-29;scatterplot-64;scatterplot-26;scatterplot-6;,2511,42934,0,1,1,FALSE
42,1,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-94;scatterplot-83;scatterplot-12;scatterplot-85;scatterplot-18;scatterplot-29;scatterplot-64;scatterplot-26;scatterplot-6;,2511,49038,1,0,0,FALSE
42,1,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,11350,0,1,1,FALSE
42,1,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,24710,0,1,1,FALSE
42,1,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,32742,0,1,1,FALSE
42,1,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,38215,0,1,1,FALSE
42,1,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,47262,0,1,1,FALSE
42,1,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,54918,0,1,1,FALSE
42,1,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-26;scatterplot-81;scatterplot-68;scatterplot-58;scatterplot-88;scatterplot-44;scatterplot-99;scatterplot-41;scatterplot-29;,2164,66198,1,0,0,FALSE
44,2,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,2423,62658,1,0,0,FALSE
44,2,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-29;scatterplot-6;scatterplot-40;scatterplot-92;scatterplot-5;scatterplot-90;scatterplot-39;scatterplot-4;scatterplot-44;,2807,54708,0,1,1,FALSE
44,2,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-29;scatterplot-6;scatterplot-40;scatterplot-92;scatterplot-5;scatterplot-90;scatterplot-39;scatterplot-4;scatterplot-44;,2807,63645,1,0,0,FALSE
44,2,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-42;scatterplot-40;scatterplot-35;scatterplot-19;scatterplot-6;scatterplot-17;scatterplot-3;scatterplot-85;scatterplot-78;,2636,8748,0,1,1,FALSE
44,2,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-42;scatterplot-40;scatterplot-35;scatterplot-19;scatterplot-6;scatterplot-17;scatterplot-3;scatterplot-85;scatterplot-78;,2636,49518,1,0,0,FALSE
48,5,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,3886,69685,1,0,0,FALSE
48,5,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;,3793,18709,0,1,1,FALSE
48,5,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-81;scatterplot-83;scatterplot-47;scatterplot-40;scatterplot-54;scatterplot-58;scatterplot-4;scatterplot-12;scatterplot-89;,3793,34788,1,0,0,FALSE
48,5,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-79;scatterplot-82;scatterplot-20;scatterplot-61;scatterplot-78;scatterplot-12;scatterplot-3;scatterplot-85;scatterplot-60;,3629,18310,1,0,0,FALSE
46,2,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,1598,29167,1,0,0,FALSE
46,2,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-94;scatterplot-69;scatterplot-17;scatterplot-91;scatterplot-75;scatterplot-12;scatterplot-79;scatterplot-48;scatterplot-65;,1556,25036,1,0,0,FALSE
46,2,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-39;scatterplot-85;scatterplot-82;scatterplot-44;scatterplot-33;scatterplot-94;scatterplot-90;scatterplot-5;scatterplot-22;,1434,16710,1,0,0,FALSE
13,5,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1123,33339,1,0,0,FALSE
13,5,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,31307,0,1,1,FALSE
13,5,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,37087,0,1,1,FALSE
13,5,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,44115,0,1,1,FALSE
13,5,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,51324,0,1,1,FALSE
13,5,4,smallMultiples,1,5,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,55515,0,1,1,FALSE
13,5,4,smallMultiples,1,6,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,59012,0,1,1,FALSE
13,5,4,smallMultiples,1,7,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,63308,0,1,1,FALSE
13,5,4,smallMultiples,1,8,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,69602,0,1,1,FALSE
13,5,4,smallMultiples,1,9,scatterplots,scatterplots,scatterplot-22;scatterplot-27;scatterplot-87;scatterplot-3;scatterplot-39;scatterplot-6;scatterplot-44;scatterplot-32;scatterplot-95;,1165,73366,1,0,0,FALSE
13,5,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-40;scatterplot-21;scatterplot-25;scatterplot-33;scatterplot-48;scatterplot-19;scatterplot-57;scatterplot-3;scatterplot-58;,1021,28920,0,1,1,FALSE
13,5,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-40;scatterplot-21;scatterplot-25;scatterplot-33;scatterplot-48;scatterplot-19;scatterplot-57;scatterplot-3;scatterplot-58;,1021,40304,1,0,0,FALSE
41,5,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,5701,10813,1,0,0,FALSE
41,5,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,30334,0,1,1,FALSE
41,5,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,35382,0,1,1,FALSE
41,5,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,40414,0,1,1,FALSE
41,5,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,44046,0,1,1,FALSE
41,5,4,smallMultiples,1,5,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,47127,0,1,1,FALSE
41,5,4,smallMultiples,1,6,scatterplots,scatterplots,scatterplot-38;scatterplot-57;scatterplot-94;scatterplot-5;scatterplot-64;scatterplot-81;scatterplot-41;scatterplot-40;scatterplot-85;,5723,53358,1,0,0,FALSE
41,5,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,4516,0,1,1,FALSE
41,5,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,7373,0,1,1,FALSE
41,5,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,12253,0,1,1,FALSE
41,5,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,15532,0,1,1,FALSE
41,5,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,22084,0,1,1,FALSE
41,5,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,24980,0,1,1,FALSE
41,5,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,28524,0,1,1,FALSE
41,5,4,smallMultiples,2,8,scatterplots,scatterplots,scatterplot-94;scatterplot-92;scatterplot-83;scatterplot-81;scatterplot-17;scatterplot-78;scatterplot-56;scatterplot-71;scatterplot-40;,8622,31613,1,0,0,FALSE
47,4,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2163,77781,0,1,1,FALSE
47,4,4,shadowMarkers,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2163,103124,0,1,1,FALSE
47,4,4,shadowMarkers,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,2163,203344,1,0,0,FALSE
47,4,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;,2084,32537,0,1,1,FALSE
47,4,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-22;scatterplot-90;scatterplot-20;scatterplot-66;scatterplot-27;scatterplot-1;scatterplot-4;scatterplot-81;scatterplot-89;,2084,51544,1,0,0,FALSE
47,4,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-4;scatterplot-48;scatterplot-39;scatterplot-87;scatterplot-69;scatterplot-21;scatterplot-58;scatterplot-2;scatterplot-25;,2039,21329,1,0,0,FALSE
46,2,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1584,39502,1,0,0,FALSE
46,2,4,overlays,1,1,scatterplots,scatterplots,scatterplot-81;scatterplot-47;scatterplot-64;scatterplot-33;scatterplot-25;scatterplot-98;scatterplot-60;scatterplot-82;scatterplot-90;,1678,26355,1,0,0,FALSE
46,2,4,overlays,2,1,scatterplots,scatterplots,scatterplot-92;scatterplot-85;scatterplot-28;scatterplot-36;scatterplot-17;scatterplot-38;scatterplot-56;scatterplot-22;scatterplot-5;,1705,24934,1,0,0,FALSE
39,4,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,4195,78514,1,0,0,FALSE
